date,ticker,open,high,low,close,volume,adj_close
2024-01-02,AAPL,187.14999389648438,188.44000244140625,183.88999938964844,185.63999938964844,82488700,183.73130798339844
2024-01-02,AMZN,151.5399932861328,152.3800048828125,148.38999938964844,149.92999267578125,47339400,149.92999267578125
2024-01-02,GOOGL,138.5500030517578,139.4499969482422,136.47999572753906,138.1699981689453,23711200,137.13385009765625
2024-01-02,META,351.32000732421875,353.1600036621094,340.010009765625,346.2900085449219,19042200,343.88787841796875
2024-01-02,MSFT,373.8599853515625,375.8999938964844,366.7699890136719,370.8699951171875,25258600,365.4216003417969
2024-01-03,AAPL,184.22000122070312,185.8800048828125,183.42999267578125,184.25,58414500,182.3555908203125
2024-01-03,AMZN,149.1999969482422,151.0500030517578,148.3300018310547,148.47000122070312,49425500,148.47000122070312
2024-01-03,GOOGL,137.25,139.6300048828125,137.0800018310547,138.9199981689453,24212100,137.8782196044922
2024-01-03,META,344.9800109863281,347.95001220703125,343.17999267578125,344.4700012207031,15451100,342.0804443359375
2024-01-03,MSFT,369.010009765625,373.260009765625,368.510009765625,370.6000061035156,23083500,365.1556091308594
2024-01-04,AAPL,182.14999389648438,183.08999633789062,180.8800048828125,181.91000366210938,71983600,180.0396728515625
2024-01-04,AMZN,145.58999633789062,147.3800048828125,144.0500030517578,144.57000732421875,56039800,144.57000732421875
2024-01-04,GOOGL,138.4199981689453,139.16000366210938,136.35000610351562,136.38999938964844,27137700,135.36720275878906
2024-01-04,META,344.5,348.1499938964844,343.3999938964844,347.1199951171875,12099900,344.7120666503906
2024-01-04,MSFT,370.6700134277344,373.1000061035156,367.1700134277344,367.94000244140625,20901500,362.53466796875
2024-01-05,AAPL,181.99000549316406,182.75999450683594,180.1699981689453,181.17999267578125,62379700,179.317138671875
2024-01-05,AMZN,144.69000244140625,146.58999633789062,144.52999877929688,145.24000549316406,45153100,145.24000549316406
2024-01-05,GOOGL,136.75,137.16000366210938,135.14999389648438,135.72999572753906,22513900,134.71214294433594
2024-01-05,META,346.989990234375,353.5,346.260009765625,351.95001220703125,13920700,349.50860595703125
2024-01-05,MSFT,368.9700012207031,372.05999755859375,366.5,367.75,21004600,362.3474426269531
